,year,sex,age,continent,iso_alpha,log_population,log_suicides/100k pop,log_gdp_per_capita ($),log_gini_index,log_unemployment,log_hdi,log_ppp
11739,1990,female,75+,NA,JAM,10.716859230402441,0.0,7.6760099320288875,1.5560472075314404,1.3396746158583452,0.40395756180928344,0.8414723570346574
11740,1990,male,25-34,NA,JAM,12.11402314393202,0.0,7.6760099320288875,1.5560472075314404,1.3396746158583452,0.40395756180928344,0.8414723570346574
11741,1990,male,5-14,NA,JAM,12.532487331264642,0.0,7.6760099320288875,1.5560472075314404,1.3396746158583452,0.40395756180928344,0.8414723570346574
11742,1990,male,55-74,NA,JAM,11.610941072710927,0.0,7.6760099320288875,1.5560472075314404,1.3396746158583452,0.40395756180928344,0.8414723570346574
11743,1990,male,75+,NA,JAM,10.425638798632033,0.0,7.6760099320288875,1.5560472075314404,1.3396746158583452,0.40395756180928344,0.8414723570346574
11744,1991,male,55-74,NA,JAM,11.617474651589642,0.6418538861723948,7.5443321080536885,1.5634745467464117,1.3396746158583452,0.43125916125040614,0.9638763892456993
11745,1991,female,15-24,NA,JAM,12.429907957522785,0.0,7.5443321080536885,1.5634745467464117,1.3396746158583452,0.43125916125040614,0.9638763892456993
11746,1991,female,25-34,NA,JAM,12.198393234186304,0.0,7.5443321080536885,1.5634745467464117,1.3396746158583452,0.43125916125040614,0.9638763892456993
11747,1991,female,35-54,NA,JAM,12.238123485695308,0.0,7.5443321080536885,1.5634745467464117,1.3396746158583452,0.43125916125040614,0.9638763892456993
11748,1991,female,5-14,NA,JAM,12.519762319254143,0.0,7.5443321080536885,1.5634745467464117,1.3396746158583452,0.43125916125040614,0.9638763892456993
11749,1991,female,55-74,NA,JAM,11.71266117801797,0.0,7.5443321080536885,1.5634745467464117,1.3396746158583452,0.43125916125040614,0.9638763892456993
11750,1991,female,75+,NA,JAM,10.740496953482564,0.0,7.5443321080536885,1.5634745467464117,1.3396746158583452,0.43125916125040614,0.9638763892456993
11751,1991,male,15-24,NA,JAM,12.422264086831744,0.0,7.5443321080536885,1.5634745467464117,1.3396746158583452,0.43125916125040614,0.9638763892456993
11752,1991,male,25-34,NA,JAM,12.138216627580285,0.0,7.5443321080536885,1.5634745467464117,1.3396746158583452,0.43125916125040614,0.9638763892456993
11753,1991,male,35-54,NA,JAM,12.201893926833757,0.0,7.5443321080536885,1.5634745467464117,1.3396746158583452,0.43125916125040614,0.9638763892456993
11754,1991,male,5-14,NA,JAM,12.534782691287123,0.0,7.5443321080536885,1.5634745467464117,1.3396746158583452,0.43125916125040614,0.9638763892456993
11755,1991,male,75+,NA,JAM,10.449612750289052,0.0,7.5443321080536885,1.5634745467464117,1.3396746158583452,0.43125916125040614,0.9638763892456993
11756,2000,male,35-54,NA,JAM,12.513432337464984,0.5538851132264376,8.241703159729818,1.5634745467464117,1.336521407054645,0.4171318581697516,1.429261494213219
11757,2000,male,15-24,NA,JAM,12.376793844257808,0.35065687161316933,8.241703159729818,1.5634745467464117,1.336521407054645,0.4171318581697516,1.429261494213219
11758,2000,female,15-24,NA,JAM,12.390105237667914,0.0,8.241703159729818,1.5634745467464117,1.336521407054645,0.4171318581697516,1.429261494213219
11759,2000,female,25-34,NA,JAM,12.283515052272769,0.0,8.241703159729818,1.5634745467464117,1.336521407054645,0.4171318581697516,1.429261494213219
11760,2000,female,35-54,NA,JAM,12.521700569632353,0.0,8.241703159729818,1.5634745467464117,1.336521407054645,0.4171318581697516,1.429261494213219
